voxel_ID x y z sigma_vM epsilon_V^0.0(F)_vM
3944 15 6 8 1.091155e+08 4.264030e-02
3945 15 6 9 1.195994e+08 7.319525e-02
3946 15 6 10 1.286531e+08 1.606671e-01
3947 15 6 11 1.233225e+08 1.372962e-01
3948 15 6 12 1.099428e+08 1.108835e-01
3949 15 6 13 1.207428e+08 9.286892e-02
3950 15 6 14 1.168802e+08 1.135814e-01
3951 15 6 15 1.076423e+08 6.256721e-02
3952 15 7 0 1.197591e+08 1.113042e-01
3953 15 7 1 1.277176e+08 1.141274e-01
3954 15 7 2 1.298892e+08 1.489816e-01
3955 15 7 3 1.019091e+08 1.347468e-01
3956 15 7 4 9.641177e+07 1.174050e-01
3957 15 7 5 1.133038e+08 9.931123e-02
3958 15 7 6 9.462169e+07 8.069590e-02
3959 15 7 7 1.292440e+08 9.889375e-02
3960 15 7 8 1.221128e+08 5.865980e-02
3961 15 7 9 1.094494e+08 6.529890e-02
3962 15 7 10 1.280921e+08 1.603210e-01
3963 15 7 11 1.261641e+08 1.249362e-01
3964 15 7 12 1.253204e+08 9.065221e-02
3965 15 7 13 1.187181e+08 5.450978e-02
3966 15 7 14 1.253597e+08 8.022933e-02
3967 15 7 15 1.197502e+08 1.205093e-01
3968 15 8 0 1.069498e+08 7.156931e-02
3969 15 8 1 1.211102e+08 8.407023e-02
3970 15 8 2 9.655625e+07 1.793727e-01
3971 15 8 3 8.204764e+07 1.172490e-01
3972 15 8 4 9.607277e+07 1.143382e-01
3973 15 8 5 8.608280e+07 1.293303e-01
3974 15 8 6 6.935220e+07 1.204519e-01
3975 15 8 7 9.153030e+07 9.243690e-02
3976 15 8 8 1.168175e+08 6.471122e-02
3977 15 8 9 1.107385e+08 8.550022e-02
3978 15 8 10 1.301371e+08 1.366648e-01
3979 15 8 11 1.268152e+08 9.348572e-02
3980 15 8 12 1.147103e+08 6.011169e-02
3981 15 8 13 1.267542e+08 1.007829e-01
3982 15 8 14 1.296683e+08 1.078648e-01
3983 15 8 15 1.312239e+08 1.302116e-01
3984 15 9 0 1.070207e+08 6.815731e-02
3985 15 9 1 1.227816e+08 8.665471e-02
3986 15 9 2 9.580574e+07 1.173053e-01
3987 15 9 3 1.029214e+08 1.563098e-01
3988 15 9 4 8.414827e+07 1.040729e-01
3989 15 9 5 9.974584e+07 1.484095e-01
3990 15 9 6 9.788579e+07 1.175286e-01
3991 15 9 7 9.765437e+07 1.111102e-01
3992 15 9 8 1.018877e+08 7.444084e-02
3993 15 9 9 7.331319e+07 6.965931e-02
3994 15 9 10 7.467837e+07 1.455854e-01
3995 15 9 11 1.111925e+08 5.147215e-02
3996 15 9 12 1.171815e+08 9.224731e-02
3997 15 9 13 1.306934e+08 1.266645e-01
3998 15 9 14 1.269935e+08 1.229922e-01
3999 15 9 15 1.145736e+08 9.020844e-02
4000 15 10 0 1.025670e+08 6.743919e-02
4001 15 10 1 1.007976e+08 1.010058e-01
4002 15 10 2 1.051734e+08 7.043870e-02
4003 15 10 3 1.038204e+08 1.226028e-01
4004 15 10 4 1.095297e+08 1.513981e-01
4005 15 10 5 1.074042e+08 8.881764e-02
4006 15 10 6 9.548777e+07 1.225757e-01
4007 15 10 7 8.585904e+07 1.723565e-01
4008 15 10 8 9.516147e+07 8.675587e-02
4009 15 10 9 7.459620e+07 7.397938e-02
4010 15 10 10 9.001084e+07 1.267220e-01
4011 15 10 11 7.759816e+07 5.316579e-02
4012 15 10 12 1.192679e+08 1.091760e-01
4013 15 10 13 1.206418e+08 1.119409e-01
4014 15 10 14 1.243255e+08 1.169022e-01
4015 15 10 15 1.037632e+08 1.122984e-01
4016 15 11 0 1.070918e+08 1.003815e-01
4017 15 11 1 9.430810e+07 7.525176e-02
4018 15 11 2 8.678396e+07 7.918244e-02
4019 15 11 3 1.081173e+08 1.285550e-01
4020 15 11 4 1.093823e+08 1.533666e-01
4021 15 11 5 1.127179e+08 1.195027e-01
4022 15 11 6 7.518390e+07 9.552117e-02
4023 15 11 7 8.578043e+07 1.700573e-01
4024 15 11 8 7.880444e+07 1.148877e-01
4025 15 11 9 9.748346e+07 7.250777e-02
4026 15 11 10 9.849915e+07 9.793793e-02
4027 15 11 11 8.336466e+07 6.816768e-02
4028 15 11 12 6.889768e+07 1.286774e-01
4029 15 11 13 1.154168e+08 1.071920e-01
4030 15 11 14 1.151129e+08 9.104005e-02
4031 15 11 15 1.011744e+08 9.976439e-02
4032 15 12 0 1.052630e+08 1.138706e-01
4033 15 12 1 9.864874e+07 8.109411e-02
4034 15 12 2 9.561866e+07 7.578739e-02
4035 15 12 3 1.095628e+08 1.000028e-01
4036 15 12 4 9.369684e+07 1.458060e-01
4037 15 12 5 1.095995e+08 1.266289e-01
4038 15 12 6 8.073307e+07 1.059908e-01
4039 15 12 7 8.328622e+07 1.498307e-01
4040 15 12 8 8.752967e+07 1.486827e-01
4041 15 12 9 8.792375e+07 1.105011e-01
4042 15 12 10 8.584426e+07 7.762198e-02
4043 15 12 11 9.312579e+07 1.325308e-01
4044 15 12 12 6.871195e+07 1.494372e-01
4045 15 12 13 7.827526e+07 8.043744e-02
4046 15 12 14 9.871272e+07 4.870710e-02
4047 15 12 15 9.224264e+07 8.890249e-02
4048 15 13 0 1.123162e+08 6.349624e-02
4049 15 13 1 1.081042e+08 1.080657e-01
4050 15 13 2 1.047757e+08 9.935660e-02
4051 15 13 3 1.040065e+08 9.826783e-02
4052 15 13 4 7.714616e+07 1.314814e-01
4053 15 13 5 1.002394e+08 1.184444e-01
4054 15 13 6 8.214667e+07 1.250623e-01
4055 15 13 7 8.326574e+07 1.383962e-01
4056 15 13 8 8.251403e+07 1.188141e-01
4057 15 13 9 1.162474e+08 1.132644e-01
4058 15 13 10 8.239800e+07 1.432827e-01
4059 15 13 11 1.022104e+08 1.332141e-01
4060 15 13 12 1.082821e+08 1.096518e-01
4061 15 13 13 1.026826e+08 9.057472e-02
4062 15 13 14 7.622844e+07 5.643136e-02
4063 15 13 15 9.981283e+07 5.203488e-02
4064 15 14 0 1.054524e+08 5.975345e-02
4065 15 14 1 1.188678e+08 9.252503e-02
4066 15 14 2 7.536984e+07 8.695692e-02
4067 15 14 3 7.348759e+07 1.002955e-01
4068 15 14 4 8.066945e+07 1.282921e-01
4069 15 14 5 8.233868e+07 1.228873e-01
4070 15 14 6 8.690781e+07 1.187975e-01
4071 15 14 7 1.159711e+08 1.308109e-01
4072 15 14 8 1.116289e+08 1.097582e-01
4073 15 14 9 1.271416e+08 1.274740e-01
4074 15 14 10 1.114637e+08 1.431030e-01
4075 15 14 11 1.296910e+08 1.571687e-01
4076 15 14 12 1.147785e+08 1.008815e-01
4077 15 14 13 1.064493e+08 5.692161e-02
4078 15 14 14 7.736063e+07 9.504146e-02
4079 15 14 15 1.052511e+08 4.943374e-02
4080 15 15 0 1.037975e+08 4.605360e-02
4081 15 15 1 1.086471e+08 7.571787e-02
4082 15 15 2 1.116893e+08 9.725109e-02
4083 15 15 3 7.994748e+07 9.595397e-02
4084 15 15 4 1.068889e+08 9.609852e-02
4085 15 15 5 1.088364e+08 1.342780e-01
4086 15 15 6 1.177819e+08 1.621982e-01
4087 15 15 7 1.062702e+08 1.013788e-01
4088 15 15 8 1.120641e+08 1.345969e-01
4089 15 15 9 1.040679e+08 1.283348e-01
4090 15 15 10 1.049077e+08 9.682616e-02
4091 15 15 11 8.271459e+07 1.601231e-01
4092 15 15 12 8.453480e+07 9.061561e-02
4093 15 15 13 7.685253e+07 9.413734e-02
4094 15 15 14 8.739508e+07 1.111938e-01
4095 15 15 15 7.310837e+07 7.801395e-02
